index,基金代码,基金名称,申购费率,基金类型,基金风险,基金规模,成立日,基金经理,基金公司,投资股票,投资债券
14371,260104-,景顺长城内需增长混合,0.15,混合型-偏股,中高风险,38.65亿元（2021-09-30）,1088092800,刘彦春,景顺长城基金,000568 600519 601888 000858 300760 603259 300750 002415 002311 300015,~
14372,260103-,景顺长城动力平衡混合,0.15,混合型-平衡,中高风险,13.23亿元（2021-09-30）,1066924800,刘苏,景顺长城基金,600519 000858 002142 000568 601888 300630 002475 002415 002027 002271,~
14373,260101-,景顺长城优选混合,0.15,混合型-偏股,中高风险,60.65亿元（2021-09-30）,1066924800,杨锐文,景顺长城基金,300207 600460 002841 002352 002049 688169 688116 600745 688002 002409,~
14374,257070-,国联安优选行业混合,0.15,混合型-偏股,中高风险,13.58亿元（2021-09-30）,1306080000,潘明,国联安基金,688200 300750 300661 002371 300014 603893 600460 300782 600845 603501,~
14375,257060-,国联安上证商品ETF联接,0.15,指数型-股票,高风险,1.89亿元（2021-09-30）,1291132800,黄欣,国联安基金,600490,~
14376,257050-,国联安主题驱动混合,0.15,混合型-偏股,中高风险,1.77亿元（2021-09-30）,1251216000,刘佃贵,国联安基金,603267 600887 601668 601899 600486 603259 600519 603501 300059 002507,"1.019654,1.018006"
14377,257040-,国联安红利混合,0.15,混合型-偏股,中高风险,1.00亿元（2021-09-30）,1224604800,徐俊,国联安基金,601166 601318 601988 601818 603323 601288 601998 601328 601128 601688,~
14378,257030-,国联安优势混合,0.15,混合型-偏股,中高风险,9.52亿元（2021-09-30）,1169568000,刘斌,国联安基金,000002 002352 002572 600048 600309 600887 002595 002508 000651 600426,~
14379,257020-,国联安精选混合,0.15,混合型-偏股,中高风险,10.42亿元（2021-09-30）,1135699200,魏东,国联安基金,603986 000661 601899 603501 601166 002230 300601 000547 300003 600745,"1.110081,0.123119"
14380,257010-,国联安小盘精选混合,0.15,混合型-偏股,中高风险,9.21亿元（2021-09-30）,1081699200,邹新进,国联安基金,600597 000028 600380 000671 600486 000581 002706 002138 002159 688330,"0.128130,1.018006,1.110057,0.128034"
14381,255010-,国联安稳健混合,0.15,混合型-平衡,中高风险,2.47亿元（2021-09-30）,1060272000,刘斌,国联安基金,000002 002352 002572 600309 600887 000651 002595 600048 600426 300124,"1.010303,1.019654,1.018003"
14382,253061-,国联安信心增长债券B,0.00,债券型-混合债,中风险,0.02亿元（2021-09-30）,1329840000,王欢等,国联安基金,600519 601799 000338 300760 600926 000651 002460 601888 000858 000581,"1.010303,1.019658,1.018006,0.128136,1.113009"
14383,253060-,国联安信心增长债券A,0.06,债券型-混合债,中风险,0.49亿元（2021-09-30）,1329840000,王欢等,国联安基金,600519 601799 000338 300760 600926 000651 002460 601888 000858 000581,"1.010303,1.019658,1.018006,0.128136,1.113009"
14384,253030-,国联安信心增益债券,0.08,债券型-混合债,中风险,0.51亿元（2021-09-30）,1277136000,薛琳,国联安基金,~,"1.018006,1.019649,1.019658,1.127910,1.018008"
14385,253021-,国联安增利债券B,0.00,债券型-混合债,中风险,0.18亿元（2021-09-30）,1236700800,陈建华等,国联安基金,~,"1.019641,1.018006,1.019311,1.019658"
14386,253020-,国联安增利债券A,0.08,债券型-混合债,中风险,0.11亿元（2021-09-30）,1236700800,陈建华等,国联安基金,~,"1.019641,1.018006,1.019311,1.019658"
14387,253010-,国联安安心成长混合,0.15,混合型-偏债,中风险,15.26亿元（2021-09-30）,1121184000,杨子江等,国联安基金,601988 601288 601939 600036 002230 601233 000012 601006 688079 688670,~
14388,241001-,华宝海外中国成长混合,0.15,QDII,高风险,1.10亿元（2021-09-30）,1210089600,周欣,华宝基金,00836 06098 01658 01995 00868 01171 01398 02899 02380 01378,~
14389,240022-,华宝资源优选混合A,0.15,混合型-偏股,中高风险,19.11亿元（2021-09-30）,1345478400,蔡目荣等,华宝基金,603799 002460 601899 600256 600546 000933 000807 600028 601600 601857,~
14390,240020-,华宝医药生物混合,0.15,混合型-偏股,中高风险,6.98亿元（2021-09-30）,1330358400,张金涛,华宝基金,002821 603259 000739 300015 300725 688202 300759 603127 300363 300760,~
14391,240019-,华宝中证银行ETF联接A,0.10,指数型-股票,高风险,2.63亿元（2021-09-30）,1312819200,胡洁,华宝基金,~,~
14392,240018-,华宝可转债债券A,0.08,债券型-可转债,中风险,3.93亿元（2021-09-30）,1303833600,李栋梁,华宝基金,~,"1.110079,1.018006,1.118000,0.123111,0.128095"
14393,240017-,华宝新兴产业混合,0.15,混合型-偏股,中高风险,4.41亿元（2021-09-30）,1291651200,易镜明,华宝基金,300750 002709 002821 000739 603456 603876 300725 300390 002192 002241,~
14394,240016-,华宝上证180价值联接,0.15,指数型-股票,高风险,0.75亿元（2021-09-30）,1271952000,丰晨成,华宝基金,600036 601318 600900 601166 600030 601398 600837 601328 601668 601919,~
14395,240014-,华宝中证100指数A,0.12,指数型-股票,高风险,9.50亿元（2021-09-30）,1254153600,陈建华,华宝基金,600519 600036 601318 000858 601012 300059 000333 603259 002594 601888,~
14396,240013-,华宝增强收益债券B,0.00,债券型-混合债,中风险,0.06亿元（2021-09-30）,1234800000,李栋梁,华宝基金,300059 002821 600926 600887 603659 601012 600029 300750 600885 300450,"1.122385,1.018006,0.128121,0.128144"
14397,240012-,华宝增强收益债券A,0.08,债券型-混合债,中风险,0.11亿元（2021-09-30）,1234800000,李栋梁,华宝基金,300059 002821 600926 600887 603659 601012 600029 300750 600885 300450,"1.122385,1.018006,0.128121,0.128144"
14398,240011-,华宝大盘精选混合,0.15,混合型-偏股,中高风险,3.63亿元（2021-09-30）,1223308800,易镜明,华宝基金,300750 000568 000858 600519 601888 300014 002475 002179 300124 603259,~
14399,240010-,华宝行业精选混合,0.15,混合型-偏股,中高风险,19.09亿元（2021-09-30）,1181750400,闫旭,华宝基金,600025 688598 600196 300274 600905 600111 002594 601012 603806 002415,~
14400,240009-,华宝先进成长混合,0.15,混合型-偏股,中高风险,28.45亿元（2021-09-30）,1162828800,闫旭,华宝基金,002821 002968 002049 002415 002241 300059 002484 600426 603517 600309,~
14401,240008-,华宝收益增长混合,0.15,混合型-偏股,中高风险,9.92亿元（2021-09-30）,1150300800,毛文博,华宝基金,600048 603486 600383 600176 000002 600104 002938 002384 600741 002120,~
14402,240005-,华宝多策略增长开放,0.15,混合型-偏股,中高风险,10.50亿元（2021-09-30）,1084204800,蔡目荣,华宝基金,601166 601318 002624 601688 600030 000002 600048 600383 000001 601128,~
14403,240004-,华宝动力组合,0.15,混合型-偏股,中高风险,8.49亿元（2021-09-30）,1132156800,刘自强,华宝基金,000661 002460 300390 002466 300207 002192 000858 601012 688559 000933,~
14404,240003-,华宝宝康债券A,0.08,债券型-混合债,中风险,7.28亿元（2021-09-30）,1058198400,李栋梁,华宝基金,~,1.018006
14405,240002-,华宝宝康配置混合,0.12,混合型-灵活,中高风险,4.61亿元（2021-09-30）,1058198400,汤慧,华宝基金,601888 002460 600519 603799 300014 300750 300894 000333 600690 002475,1.019654
14406,240001-,华宝宝康消费品,0.12,混合型-平衡,中高风险,13.82亿元（2021-09-30）,1058198400,汤慧,华宝基金,601888 603877 689009 000333 002624 002402 002568 603605 600519 002821,1.018006
14407,233015-,大摩量化配置混合A,0.15,混合型-偏股,中高风险,2.14亿元（2021-09-30）,1355155200,陈健夫等,摩根士丹利华鑫基金,600519 600036 300759 300750 601012 300059 603259 300363 000858 300122,~
14408,233013-,大摩多元收益债券C,0.00,债券型-混合债,中风险,2.47亿元（2021-09-30）,1346083200,李轶,摩根士丹利华鑫基金,300832 688561 002916 600584 300463 600745 300661 002185 688383,1.019649
14409,233012-,大摩多元收益债券A,0.08,债券型-混合债,中风险,9.44亿元（2021-09-30）,1346083200,李轶,摩根士丹利华鑫基金,300832 688561 002916 600584 300463 600745 300661 002185 688383,1.019649
14410,233011-,大摩主题优选混合,0.15,混合型-偏股,中高风险,2.03亿元（2021-09-30）,1331568000,缪东航,摩根士丹利华鑫基金,300408 300124 600030 600315 603833 002677 600048 603259 300033 300760,~
14411,233010-,大摩深证300指数增强,0.12,指数型-股票,高风险,0.57亿元（2021-09-30）,1321286400,余斌,摩根士丹利华鑫基金,300750 000858 300760 000333 300059 002460 000568 000001 000002 002594,"0.127045,0.127046"
14412,233009-,大摩多因子策略混合,0.15,混合型-偏股,中高风险,8.80亿元（2021-09-30）,1305561600,余斌,摩根士丹利华鑫基金,600150 300059 300737 000301 002709 000012 603505 002312 600436 688516,~
14413,233008-,大摩消费领航混合,0.15,混合型-偏股,中高风险,1.24亿元（2021-09-30）,1291305600,王大鹏,摩根士丹利华鑫基金,600519 300122 688626 000858 300737 688677 600132 688202 603259 603369,~
14414,233007-,大摩卓越成长混合,0.15,混合型-偏股,中高风险,7.34亿元（2021-09-30）,1274112000,王大鹏等,摩根士丹利华鑫基金,600519 300122 000858 300737 000333 688626 600132 688202 603259 688677,~
14415,233006-,大摩领先优势混合,0.15,混合型-偏股,中高风险,4.42亿元（2021-09-30）,1253548800,何晓春,摩根士丹利华鑫基金,002609 002376 000776 601377 300151 300122 002466 002594 300571 600438,~
14416,233005-,大摩强收益债券,0.08,债券型-混合债,中风险,77.77亿元（2021-09-30）,1262016000,施同亮,摩根士丹利华鑫基金,600483 601233 603816 601966 603883 603228 603225,~
14417,233001-,大摩基础行业混合,0.15,混合型-偏股,中高风险,2.43亿元（2021-09-30）,1080230400,王大鹏,摩根士丹利华鑫基金,300122 600519 000333 300737 000858 688626 600132 688202 603259 688677,~
14418,229002-,泰达宏利逆向策略混合,0.15,混合型-偏股,中高风险,2.12亿元（2021-09-30）,1337702400,刘欣,泰达宏利基金,002709 002129 688699 688368 300661 000887 600111 600141 688598 002254,~
14419,217203-,招商安泰债券B,0.00,债券型-长债,中低风险,5.35亿元（2021-09-30）,1144771200,康晶等,招商基金,~,~
14420,217027-,招商央视财经50指数A,0.12,指数型-股票,高风险,5.76亿元（2021-09-30）,1359993600,侯昊,招商基金,600887 600519 600036 601166 601318 002415 600276 601398 000002 000333,"1.019649,1.110079,1.113050,1.118002"
14421,217026-,招商理财7天债券B,0.00,债券型-中短债,中低风险,0.15亿元（2021-09-30）,1354809600,曹晋文,招商基金,~,~
14422,217025-,招商理财7天债券A,0.00,债券型-中短债,中低风险,0.99亿元（2021-09-30）,1354809600,曹晋文,招商基金,~,~
14423,217024-,招商安盈债券A,0.08,债券型-混合债,中风险,26.37亿元（2021-09-30）,1345392000,尹晓红等,招商基金,600795 000960 601001 000429 600332 000878 002422 300207 601877 600458,1.175440
14424,217023-,招商信用增强债券A,0.08,债券型-混合债,中风险,0.40亿元（2021-09-30）,1342713600,滕越,招商基金,000887 300788 601058 603076 300476 000001 600258 300408 600754 002541,"1.155616,0.112741"
14425,217022-,招商产业债券A,0.08,债券型-混合债,中风险,113.00亿元（2021-09-30）,1332259200,马龙,招商基金,~,~
14426,217021-,招商优势企业混合,0.15,混合型-灵活,中高风险,0.44亿元（2021-09-30）,1328025600,张磊,招商基金,688029 603707 300573 300760 300750 300171 300450 601668 601985 300601,"0.123111,1.132022"
14427,217020-,招商安达灵活配置混合,0.15,混合型-灵活,高风险,1.78亿元（2021-09-30）,1314806400,王奇玮,招商基金,300750 002812 300450 002371 300274 603806 002594 600438 688599 002049,"1.113049,0.127038,1.019654,0.127030,1.118002"
14428,217019-,招商深证TMT50ETF联接A,0.15,指数型-股票,高风险,1.50亿元（2021-09-30）,1309104000,苏燕青等,招商基金,000725 002415 002475 300014 000063 002049 002129 002230 002241 002027,"1.019649,1.019641"
14429,217018-,招商安瑞进取债券,0.08,债券型-混合债,中风险,0.50亿元（2021-09-30）,1300291200,张韵,招商基金,002192 603185 603659 300450 300850 688599 601666 601088 002459 002408,"1.132011,1.132015,1.132008"
14430,217017-,招商上证消费80ETF联接A,0.15,指数型-股票,高风险,2.64亿元（2021-09-30）,1291737600,许荣漫,招商基金,601888 600276 600887 603259 600436 600660 600690 600809 603288 601633,1.019628
14431,217016-,招商深证100指数A,0.12,指数型-股票,高风险,2.90亿元（2021-09-30）,1277136000,侯昊,招商基金,300750 000858 000333 300059 002415 002594 000651 000002 000568 300760,"1.019649,1.019628,1.113050,0.127038"
14432,217013-,招商中小盘混合,0.15,混合型-偏股,中高风险,3.25亿元（2021-09-30）,1261670400,韩冰,招商基金,300347 600809 603259 600132 600763 300450 300782 002821 688777 002179,"1.019649,1.118002"
14433,217012-,招商行业领先混合A,0.15,混合型-偏股,中高风险,3.60亿元（2021-09-30）,1245340800,吴昊,招商基金,603185 603259 002415 300408 300751 688303 002821 600745 603659 600111,"1.118002,0.128108"
14434,217011-,招商安心收益债券C,0.00,债券型-混合债,中风险,42.20亿元（2021-09-30）,1224604800,马龙,招商基金,~,1.110073
14435,217010-,招商大盘蓝筹混合,0.15,混合型-偏股,中高风险,10.73亿元（2021-09-30）,1213804800,郭锐,招商基金,603338 600176 002271 300529 002415 603588 600030 003012 300122 300776,"0.123121,0.123117,1.113050,1.118002"
14436,217009-,招商核心价值混合,0.15,混合型-偏股,中高风险,10.15亿元（2021-09-30）,1175184000,郭锐,招商基金,002271 300529 600176 603338 603588 600030 002415 300815 300122 603233,"1.175374,0.123117,0.123121,1.113050,1.118002"
14437,217008-,招商安本增利债券C,0.00,债券型-混合债,中风险,3.68亿元（2021-09-30）,1152547200,滕越,招商基金,601058 600521 000001 000887 601965 601111 300476 002153 002541 002624,"1.122358,0.112741"
14438,217005-,招商先锋混合,0.15,混合型-平衡,中高风险,11.66亿元（2021-09-30）,1086019200,付斌,招商基金,002311 600188 002812 688303 600958 300750 002531 000776 603588 002460,~
14439,217003-,招商安泰债券A,0.08,债券型-长债,中低风险,19.37亿元（2021-09-30）,1051459200,康晶等,招商基金,~,~
14440,217002-,招商安泰平衡混合,0.15,混合型-平衡,中高风险,6.77亿元（2021-09-30）,1051459200,李崟,招商基金,600019 600782 601088 000932 000002 002142 601318 601155 601001 600519,"1.113011,1.019547,1.110043,0.127032"
14441,217001-,招商安泰混合,0.15,混合型-偏股,中高风险,4.96亿元（2021-09-30）,1051459200,张西林,招商基金,002709 603806 603588 688599 300274 300450 601088 002049 600188 600111,1.019654
14442,213917-,宝盈增强收益债券C,0.00,债券型-混合债,中风险,0.90亿元（2021-09-30）,1224432000,高宇等,宝盈基金,300750 300059 300628 300496 002371 300590 002920 688700 002241,1.019649
14443,213010-,宝盈中证100指数增强A,0.12,指数型-股票,高风险,2.30亿元（2021-09-30）,1265558400,蔡丹,宝盈基金,600519 600036 601318 000858 601012 000333 300059 601888 601166 603259,1.019654
14444,213008-,宝盈资源优选混合,0.15,混合型-偏股,中高风险,13.18亿元（2021-09-30）,1208188800,肖肖,宝盈基金,002311 002714 688696 603896 002415 688580 300699 600172 300799 002614,~
14445,213007-,宝盈增强收益债券A/B,0.08,债券型-混合债,中风险,2.99亿元（2021-09-30）,1210780800,高宇等,宝盈基金,300750 300059 300628 300496 002371 300590 002920 688700 002241,1.019649
14446,213006-,宝盈核心优势混合A,0.15,混合型-灵活,中高风险,11.46亿元（2021-09-30）,1237219200,赵国进,宝盈基金,601012 002025 002049 688020 002460 300274 688002 000301 002179 002920,"1.132021,1.110081,1.019649,0.123111"
14447,213003-,宝盈策略增长混合,0.15,混合型-偏股,中高风险,13.71亿元（2021-09-30）,1169136000,朱建明,宝盈基金,300037 300568 300487 002074 688700 688499 601689 300620 002913 603179,~
